Store,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday
27,2011-02-25,33.05,3.452,137.3764439,7.827,False
27,2011-03-04,36.99,3.605,137.5017028,7.827,False
27,2011-03-11,43.64,3.752,137.6269617,7.827,False
27,2011-03-18,46.65,3.796,137.7398929,7.827,False
27,2011-03-25,40.11,3.789,137.8478929,7.827,False
27,2011-04-01,37.27,3.811,137.9558929,7.725,False
27,2011-04-08,46.87,3.895,138.0638929,7.725,False
27,2011-04-15,52.24,3.981,138.1646952,7.725,False
27,2011-04-22,50.02,4.061,138.2475036,7.725,False
27,2011-04-29,61.71,4.117,138.3303119,7.725,False
27,2011-05-06,56.48,4.192,138.4131202,7.725,False
27,2011-05-13,60.07,4.211,138.4959286,7.725,False
27,2011-05-20,60.22,4.202,138.587106,7.725,False
27,2011-05-27,66.43,4.134,138.6782834,7.725,False
27,2011-06-03,74.17,4.069,138.7694608,7.725,False
27,2011-06-10,73.26,4.025,138.8606382,7.725,False
27,2011-06-17,67.03,3.989,139.0028333,7.725,False
27,2011-06-24,72.02,3.964,139.1832917,7.725,False
27,2011-07-01,73.76,3.916,139.36375,7.85,False
27,2011-07-08,76.87,3.886,139.5442083,7.85,False
27,2011-07-15,77.83,3.915,139.7006325,7.85,False
27,2011-07-22,82.28,3.972,139.7969712,7.85,False
27,2011-07-29,79.41,4.004,139.8933099,7.85,False
27,2011-08-05,78.14,4.02,139.9896486,7.85,False
27,2011-08-12,76.67,3.995,140.0859873,7.85,False
27,2011-08-19,72.97,3.942,140.1289205,7.85,False
27,2011-08-26,72.88,3.906,140.1629528,7.85,False
27,2011-09-02,71.44,3.879,140.196985,7.85,False
27,2011-09-09,70.93,3.93,140.2310173,7.85,True
27,2011-09-16,69.65,3.937,140.2735,7.85,False
27,2011-09-23,63.61,3.899,140.32725,7.85,False
27,2011-09-30,70.92,3.858,140.381,7.85,False
27,2011-10-07,56.91,3.775,140.43475,7.906,False
27,2011-10-14,64.78,3.744,140.4784194,7.906,False
27,2011-10-21,59.62,3.757,140.4616048,7.906,False
27,2011-10-28,51.81,3.757,140.4447903,7.906,False
27,2011-11-04,44.46,3.738,140.4279758,7.906,False
27,2011-11-11,49.69,3.719,140.4111613,7.906,False
27,2011-11-18,51.42,3.717,140.4127857,7.906,False
27,2011-11-25,47.88,3.689,140.4217857,7.906,True
27,2011-12-02,50.55,3.666,140.4307857,7.906,False
27,2011-12-09,46.28,3.627,140.4397857,7.906,False
27,2011-12-16,40.68,3.611,140.4700795,7.906,False
27,2011-12-23,41.59,3.587,140.528765,7.906,False
27,2011-12-30,37.85,3.566,140.5874505,7.906,True
27,2012-01-06,35.8,3.585,140.6461359,8.009,False
27,2012-01-13,41.3,3.666,140.7048214,8.009,False
27,2012-01-20,30.35,3.705,140.8086118,8.009,False
27,2012-01-27,36.96,3.737,140.9124021,8.009,False
27,2012-02-03,42.52,3.796,141.0161924,8.009,False
27,2012-02-10,37.86,3.826,141.1199827,8.009,True
27,2012-02-17,37.24,3.874,141.2140357,8.009,False
27,2012-02-24,41.74,3.917,141.3007857,8.009,False
27,2012-03-02,40.07,3.983,141.3875357,8.009,False
27,2012-03-09,44.32,4.021,141.4742857,8.009,False
27,2012-03-16,49.6,4.021,141.55478,8.009,False
27,2012-03-23,57.3,4.054,141.6269332,8.009,False
27,2012-03-30,49.4,4.098,141.6990864,8.009,False
27,2012-04-06,48.73,4.143,141.7712396,8.253,False
27,2012-04-13,52.22,4.187,141.8433929,8.253,False
27,2012-04-20,62.62,4.17,141.9015262,8.253,False
27,2012-04-27,52.33,4.163,141.9596595,8.253,False
27,2012-05-04,53.68,4.124,142.0177929,8.253,False
27,2012-05-11,58.97,4.055,142.0759262,8.253,False
27,2012-05-18,65.15,4.029,142.0970115,8.253,False
27,2012-05-25,64.77,3.979,142.1032776,8.253,False
27,2012-06-01,73.4,3.915,142.1095438,8.253,False
27,2012-06-08,64.05,3.871,142.1158099,8.253,False
27,2012-06-15,69.52,3.786,142.1292548,8.253,False
27,2012-06-22,73.23,3.722,142.1606464,8.253,False
27,2012-06-29,73.94,3.667,142.1920381,8.253,False
27,2012-07-06,82.08,3.646,142.2234298,8.239,False
27,2012-07-13,78.95,3.689,142.2548214,8.239,False
27,2012-07-20,78.64,3.732,142.2337569,8.239,False
27,2012-07-27,76.01,3.82,142.2126924,8.239,False
27,2012-08-03,75.22,3.819,142.1916279,8.239,False
27,2012-08-10,78.44,3.863,142.1705634,8.239,False
27,2012-08-17,76.51,3.963,142.2157385,8.239,False
27,2012-08-24,72.93,3.997,142.3105933,8.239,False
27,2012-08-31,75.0,4.026,142.4054482,8.239,False
27,2012-09-07,76.0,4.076,142.500303,8.239,True
27,2012-09-14,68.72,4.088,142.5938833,8.239,False
27,2012-09-21,66.1,4.203,142.6798167,8.239,False
27,2012-09-28,64.92,4.158,142.76575,8.239,False
27,2012-10-05,64.5,4.151,142.8516833,8.0,False
27,2012-10-12,55.4,4.186,142.9376167,8.0,False
27,2012-10-19,56.53,4.153,142.8633629,8.0,False
27,2012-10-26,58.99,4.071,142.7624113,8.0,False
27,2012-11-02,54.44,3.97,142.6614597,8.0,False
27,2012-11-09,41.06,3.947,142.5605081,8.0,False
27,2012-11-16,46.66,3.942,142.4928071,8.0,False
27,2012-11-23,43.63,3.978,142.4694405,8.0,True
27,2012-11-30,38.95,3.966,142.4460738,8.0,False
27,2012-12-07,44.13,3.92,142.4227071,8.0,False
27,2012-12-14,43.87,3.869,142.411735,8.0,False
27,2012-12-21,43.65,3.816,142.4751302,8.0,False
27,2012-12-28,36.05,3.785,142.5385253,8.0,True
27,2013-01-04,32.23,3.794,142.6019205,7.945,False
27,2013-01-11,39.49,3.802,142.6653157,7.945,False
27,2013-01-18,40.57,3.798,142.7320173,7.945,False
27,2013-01-25,26.45,3.78,142.8000415,7.945,False
27,2013-02-01,34.17,3.806,142.8680657,7.945,False
27,2013-02-08,28.67,3.945,142.9360899,7.945,True
27,2013-02-15,35.13,4.006,142.9815995,7.945,False
27,2013-02-22,31.52,4.045,142.9708227,7.945,False
27,2013-03-01,39.9,4.079,142.9600459,7.945,False
27,2013-03-08,36.11,4.045,142.9492691,7.945,False
27,2013-03-15,41.95,4.029,142.9601382,7.945,False
27,2013-03-22,35.43,3.999,143.0251221,7.945,False
27,2013-03-29,41.53,3.983,143.090106,7.945,False
27,2013-04-05,43.78,3.954,143.1550899,7.697,False
27,2013-04-12,53.28,3.914,143.2200737,7.697,False
27,2013-04-19,53.65,3.876,143.2200737,7.697,False
27,2013-04-26,50.88,3.806,143.2200737,7.697,False
28,2010-02-05,49.47,2.962,126.4420645,13.975,False
28,2010-02-12,47.87,2.946,126.4962581,13.975,True
28,2010-02-19,54.83,2.915,126.5262857,13.975,False
28,2010-02-26,50.23,2.825,126.5522857,13.975,False
28,2010-03-05,53.77,2.987,126.5782857,13.975,False
28,2010-03-12,50.11,2.925,126.6042857,13.975,False
28,2010-03-19,59.57,3.054,126.6066452,13.975,False
28,2010-03-26,60.06,3.083,126.6050645,13.975,False
28,2010-04-02,59.84,3.086,126.6034839,14.099,False
28,2010-04-09,59.25,3.09,126.6019032,14.099,False
28,2010-04-16,64.95,3.109,126.5621,14.099,False
28,2010-04-23,64.55,3.05,126.4713333,14.099,False
28,2010-04-30,67.38,3.105,126.3805667,14.099,False
28,2010-05-07,70.15,3.127,126.2898,14.099,False
28,2010-05-14,68.44,3.145,126.2085484,14.099,False
28,2010-05-21,76.2,3.12,126.1843871,14.099,False
28,2010-05-28,67.84,3.058,126.1602258,14.099,False
28,2010-06-04,81.39,2.941,126.1360645,14.099,False
28,2010-06-11,90.84,2.949,126.1119032,14.099,False
28,2010-06-18,81.06,3.043,126.114,14.099,False
28,2010-06-25,87.27,3.084,126.1266,14.099,False
28,2010-07-02,91.98,3.105,126.1392,14.18,False
28,2010-07-09,90.37,3.1,126.1518,14.18,False
28,2010-07-16,97.18,3.094,126.1498065,14.18,False
28,2010-07-23,99.22,3.112,126.1283548,14.18,False
28,2010-07-30,96.31,3.017,126.1069032,14.18,False
28,2010-08-06,92.95,3.123,126.0854516,14.18,False
28,2010-08-13,87.01,3.159,126.064,14.18,False
28,2010-08-20,92.81,3.041,126.0766452,14.18,False
28,2010-08-27,93.19,3.129,126.0892903,14.18,False
28,2010-09-03,83.12,3.087,126.1019355,14.18,False
28,2010-09-10,83.63,3.044,126.1145806,14.18,True
28,2010-09-17,82.45,3.028,126.1454667,14.18,False
28,2010-09-24,81.77,2.939,126.1900333,14.18,False
28,2010-10-01,85.2,3.001,126.2346,14.313,False
28,2010-10-08,71.82,3.013,126.2791667,14.313,False
28,2010-10-15,75.0,2.976,126.3266774,14.313,False
28,2010-10-22,68.85,3.014,126.3815484,14.313,False
28,2010-10-29,61.09,3.016,126.4364194,14.313,False
28,2010-11-05,65.49,3.129,126.4912903,14.313,False
28,2010-11-12,57.79,3.13,126.5461613,14.313,False
28,2010-11-19,58.18,3.161,126.6072,14.313,False
28,2010-11-26,47.66,3.162,126.6692667,14.313,True
28,2010-12-03,43.33,3.041,126.7313333,14.313,False
28,2010-12-10,50.01,3.203,126.7934,14.313,False
28,2010-12-17,52.77,3.236,126.8794839,14.313,False
28,2010-12-24,52.02,3.236,126.9835806,14.313,False
28,2010-12-31,45.64,3.148,127.0876774,14.313,True
28,2011-01-07,37.64,3.287,127.1917742,14.021,False
28,2011-01-14,43.15,3.312,127.3009355,14.021,False
28,2011-01-21,53.53,3.223,127.4404839,14.021,False
28,2011-01-28,50.74,3.342,127.5800323,14.021,False
28,2011-02-04,45.14,3.348,127.7195806,14.021,False
28,2011-02-11,51.3,3.381,127.859129,14.021,True
28,2011-02-18,53.35,3.43,127.99525,14.021,False
28,2011-02-25,48.45,3.53,128.13,14.021,False
28,2011-03-04,51.72,3.674,128.26475,14.021,False
28,2011-03-11,57.75,3.818,128.3995,14.021,False
28,2011-03-18,64.21,3.692,128.5121935,14.021,False
28,2011-03-25,54.4,3.909,128.6160645,14.021,False
28,2011-04-01,63.63,3.772,128.7199355,13.736,False
28,2011-04-08,64.47,4.003,128.8238065,13.736,False
28,2011-04-15,57.63,3.868,128.9107333,13.736,False
28,2011-04-22,72.12,4.134,128.9553,13.736,False
28,2011-04-29,68.27,4.151,128.9998667,13.736,False
28,2011-05-06,68.4,4.193,129.0444333,13.736,False
28,2011-05-13,70.93,4.202,129.089,13.736,False
28,2011-05-20,66.59,4.169,129.0756774,13.736,False
28,2011-05-27,76.67,4.087,129.0623548,13.736,False
28,2011-06-03,71.81,4.031,129.0490323,13.736,False
28,2011-06-10,78.72,3.981,129.0357097,13.736,False
28,2011-06-17,86.84,3.935,129.0432,13.736,False
28,2011-06-24,88.95,3.898,129.0663,13.736,False
28,2011-07-01,89.85,3.842,129.0894,13.503,False
28,2011-07-08,89.9,3.705,129.1125,13.503,False
28,2011-07-15,88.1,3.692,129.1338387,13.503,False
28,2011-07-22,91.17,3.794,129.1507742,13.503,False
28,2011-07-29,93.29,3.805,129.1677097,13.503,False
28,2011-08-05,90.61,3.803,129.1846452,13.503,False
28,2011-08-12,91.04,3.701,129.2015806,13.503,False
28,2011-08-19,91.74,3.743,129.2405806,13.503,False
28,2011-08-26,94.61,3.74,129.2832581,13.503,False
28,2011-09-02,93.66,3.798,129.3259355,13.503,False
28,2011-09-09,88.0,3.913,129.3686129,13.503,True
28,2011-09-16,76.36,3.918,129.4306,13.503,False
28,2011-09-23,82.95,3.789,129.5183333,13.503,False
28,2011-09-30,83.26,3.877,129.6060667,13.503,False
28,2011-10-07,70.44,3.827,129.6938,12.89,False
28,2011-10-14,67.31,3.805,129.7706452,12.89,False
28,2011-10-21,73.05,3.842,129.7821613,12.89,False
28,2011-10-28,67.41,3.727,129.7936774,12.89,False
28,2011-11-04,59.77,3.828,129.8051935,12.89,False
28,2011-11-11,48.76,3.824,129.8167097,12.89,False
28,2011-11-18,54.2,3.813,129.8268333,12.89,False
28,2011-11-25,53.25,3.622,129.8364,12.89,True
28,2011-12-02,52.5,3.701,129.8459667,12.89,False
28,2011-12-09,42.17,3.644,129.8555333,12.89,False
28,2011-12-16,43.29,3.6,129.8980645,12.89,False
28,2011-12-23,45.4,3.541,129.9845484,12.89,False
28,2011-12-30,44.64,3.428,130.0710323,12.89,True
28,2012-01-06,50.43,3.599,130.1575161,12.187,False
28,2012-01-13,48.07,3.657,130.244,12.187,False
28,2012-01-20,46.2,3.66,130.2792258,12.187,False
28,2012-01-27,50.43,3.675,130.3144516,12.187,False
28,2012-02-03,50.58,3.702,130.3496774,12.187,False
28,2012-02-10,52.27,3.722,130.3849032,12.187,True
28,2012-02-17,51.8,3.781,130.4546207,12.187,False
28,2012-02-24,53.13,3.95,130.5502069,12.187,False
28,2012-03-02,52.27,4.178,130.6457931,12.187,False
28,2012-03-09,54.54,4.25,130.7413793,12.187,False
28,2012-03-16,64.44,4.273,130.8261935,12.187,False
28,2012-03-23,56.26,4.038,130.8966452,12.187,False
28,2012-03-30,64.36,4.294,130.9670968,12.187,False
28,2012-04-06,64.05,4.121,131.0375484,11.627,False
28,2012-04-13,64.28,4.254,131.108,11.627,False
28,2012-04-20,66.73,4.222,131.1173333,11.627,False
28,2012-04-27,77.99,4.193,131.1266667,11.627,False
28,2012-05-04,76.03,4.171,131.136,11.627,False
28,2012-05-11,77.27,4.186,131.1453333,11.627,False
28,2012-05-18,84.51,4.11,131.0983226,11.627,False
28,2012-05-25,83.84,4.293,131.0287742,11.627,False
28,2012-06-01,78.11,4.277,130.9592258,11.627,False
28,2012-06-08,84.83,4.103,130.8896774,11.627,False
28,2012-06-15,85.94,4.144,130.8295333,11.627,False
28,2012-06-22,91.61,4.014,130.7929,11.627,False
28,2012-06-29,90.47,3.875,130.7562667,11.627,False
28,2012-07-06,89.13,3.765,130.7196333,10.926,False
28,2012-07-13,95.61,3.723,130.683,10.926,False
28,2012-07-20,85.53,3.726,130.7012903,10.926,False
28,2012-07-27,93.47,3.769,130.7195806,10.926,False
28,2012-08-03,88.16,3.76,130.737871,10.926,False
28,2012-08-10,95.91,3.811,130.7561613,10.926,False
28,2012-08-17,94.87,4.002,130.7909677,10.926,False
28,2012-08-24,85.32,4.055,130.8381613,10.926,False
28,2012-08-31,89.78,4.093,130.8853548,10.926,False
28,2012-09-07,88.52,4.124,130.9325484,10.926,True
28,2012-09-14,83.64,4.133,130.9776667,10.926,False
28,2012-09-21,82.97,4.125,131.0103333,10.926,False
28,2012-09-28,81.22,3.966,131.043,10.926,False
28,2012-10-05,81.61,3.966,131.0756667,10.199,False
28,2012-10-12,71.74,4.468,131.1083333,10.199,False
28,2012-10-19,68.66,4.449,131.1499677,10.199,False
28,2012-10-26,65.95,4.301,131.1930968,10.199,False
28,2012-11-02,63.22,4.099,131.2362258,10.199,False
28,2012-11-09,65.31,3.951,131.2793548,10.199,False
28,2012-11-16,49.39,3.834,131.3258,10.199,False
28,2012-11-23,58.07,3.759,131.3766667,10.199,True
28,2012-11-30,57.03,3.581,131.4275333,10.199,False
28,2012-12-07,57.83,3.668,131.4784,10.199,False
28,2012-12-14,49.74,3.467,131.537,10.199,False
28,2012-12-21,42.83,3.393,131.642,10.199,False
28,2012-12-28,43.35,3.48,131.747,10.199,True
28,2013-01-04,38.8,3.51,131.852,9.91,False
28,2013-01-11,44.59,3.542,131.957,9.91,False
28,2013-01-18,36.49,3.545,132.030871,9.91,False
28,2013-01-25,49.21,3.337,132.0922903,9.91,False
28,2013-02-01,49.54,3.6,132.1537097,9.91,False
28,2013-02-08,54.96,3.795,132.215129,9.91,True
28,2013-02-15,47.12,3.924,132.2725714,9.91,False
28,2013-02-22,49.57,4.031,132.3200714,9.91,False
28,2013-03-01,48.08,4.109,132.3675714,9.91,False
28,2013-03-08,60.4,3.874,132.4150714,9.91,False
28,2013-03-15,61.7,4.104,132.4668065,9.91,False
28,2013-03-22,68.75,4.062,132.529129,9.91,False
28,2013-03-29,62.86,4.016,132.5914516,9.91,False
28,2013-04-05,69.47,3.998,132.6537742,9.874,False
28,2013-04-12,65.6,3.981,132.7160968,9.874,False
28,2013-04-19,64.35,3.76,132.7160968,9.874,False
28,2013-04-26,70.74,3.889,132.7160968,9.874,False
29,2010-02-05,24.36,2.788,131.5279032,10.064,False
29,2010-02-12,28.14,2.771,131.5866129,10.064,True
29,2010-02-19,31.96,2.747,131.637,10.064,False
29,2010-02-26,35.98,2.753,131.686,10.064,False
29,2010-03-05,36.82,2.766,131.735,10.064,False
29,2010-03-12,43.43,2.805,131.784,10.064,False
29,2010-03-19,46.03,2.834,131.8242903,10.064,False
29,2010-03-26,48.56,2.831,131.863129,10.064,False
29,2010-04-02,44.96,2.826,131.9019677,10.16,False
29,2010-04-09,57.06,2.849,131.9408065,10.16,False
29,2010-04-16,51.14,2.885,131.9809,10.16,False
29,2010-04-23,51.04,2.895,132.0226667,10.16,False
29,2010-04-30,50.96,2.935,132.0644333,10.16,False
29,2010-05-07,63.81,2.981,132.1062,10.16,False
29,2010-05-14,50.99,2.983,132.152129,10.16,False
29,2010-05-21,59.99,2.961,132.2230323,10.16,False
29,2010-05-28,65.64,2.906,132.2939355,10.16,False
29,2010-06-04,69.49,2.857,132.3648387,10.16,False
29,2010-06-11,65.01,2.83,132.4357419,10.16,False
29,2010-06-18,67.13,2.805,132.4733333,10.16,False
29,2010-06-25,74.37,2.81,132.4976,10.16,False
29,2010-07-02,72.88,2.815,132.5218667,10.409,False
29,2010-07-09,79.22,2.806,132.5461333,10.409,False
29,2010-07-16,76.3,2.796,132.5667742,10.409,False
29,2010-07-23,76.91,2.784,132.5825806,10.409,False
29,2010-07-30,76.35,2.792,132.5983871,10.409,False
29,2010-08-06,74.37,2.792,132.6141935,10.409,False
29,2010-08-13,74.75,2.81,132.63,10.409,False
29,2010-08-20,73.21,2.796,132.6616129,10.409,False
29,2010-08-27,68.99,2.77,132.6932258,10.409,False
29,2010-09-03,75.85,2.735,132.7248387,10.409,False
29,2010-09-10,68.6,2.717,132.7564516,10.409,True
29,2010-09-17,62.49,2.716,132.7670667,10.409,False
29,2010-09-24,65.14,2.718,132.7619333,10.409,False
29,2010-10-01,69.31,2.717,132.7568,10.524,False
29,2010-10-08,56.32,2.776,132.7516667,10.524,False
29,2010-10-15,55.23,2.878,132.7633548,10.524,False
29,2010-10-22,50.24,2.919,132.8170968,10.524,False
29,2010-10-29,57.73,2.938,132.8708387,10.524,False
29,2010-11-05,44.34,2.938,132.9245806,10.524,False
29,2010-11-12,44.42,2.961,132.9783226,10.524,False
29,2010-11-19,48.62,3.03,132.9172,10.524,False
29,2010-11-26,44.61,3.07,132.8369333,10.524,True
29,2010-12-03,39.42,3.065,132.7566667,10.524,False
29,2010-12-10,28.43,3.132,132.6764,10.524,False
29,2010-12-17,30.46,3.139,132.6804516,10.524,False
29,2010-12-24,29.76,3.15,132.7477419,10.524,False
29,2010-12-31,28.49,3.177,132.8150323,10.524,True
29,2011-01-07,32.56,3.193,132.8823226,10.256,False
29,2011-01-14,24.76,3.215,132.9510645,10.256,False
29,2011-01-21,26.8,3.232,133.0285161,10.256,False
29,2011-01-28,20.61,3.243,133.1059677,10.256,False
29,2011-02-04,26.39,3.24,133.1834194,10.256,False
29,2011-02-11,28.89,3.255,133.260871,10.256,True
29,2011-02-18,35.34,3.263,133.3701429,10.256,False
29,2011-02-25,30.23,3.281,133.4921429,10.256,False
29,2011-03-04,33.52,3.437,133.6141429,10.256,False
29,2011-03-11,41.42,3.6,133.7361429,10.256,False
29,2011-03-18,43.38,3.634,133.8492258,10.256,False
29,2011-03-25,38.77,3.624,133.9587419,10.256,False
29,2011-04-01,36.04,3.638,134.0682581,9.966,False
29,2011-04-08,44.42,3.72,134.1777742,9.966,False
29,2011-04-15,48.88,3.823,134.2784667,9.966,False
29,2011-04-22,47.76,3.919,134.3571,9.966,False
29,2011-04-29,57.2,3.988,134.4357333,9.966,False
29,2011-05-06,53.63,4.078,134.5143667,9.966,False
29,2011-05-13,57.71,4.095,134.593,9.966,False
29,2011-05-20,58.56,4.101,134.6803871,9.966,False
29,2011-05-27,62.59,4.034,134.7677742,9.966,False
29,2011-06-03,70.09,3.973,134.8551613,9.966,False
29,2011-06-10,69.53,3.924,134.9425484,9.966,False
29,2011-06-17,63.97,3.873,135.0837333,9.966,False
29,2011-06-24,68.53,3.851,135.2652667,9.966,False
29,2011-07-01,70.8,3.815,135.4468,9.863,False
29,2011-07-08,74.22,3.784,135.6283333,9.863,False
29,2011-07-15,75.2,3.827,135.7837419,9.863,False
29,2011-07-22,77.79,3.882,135.8738387,9.863,False
29,2011-07-29,75.32,3.898,135.9639355,9.863,False
29,2011-08-05,75.33,3.903,136.0540323,9.863,False
29,2011-08-12,74.69,3.88,136.144129,9.863,False
29,2011-08-19,71.3,3.82,136.183129,9.863,False
29,2011-08-26,72.22,3.796,136.2136129,9.863,False
29,2011-09-02,69.16,3.784,136.2440968,9.863,False
29,2011-09-09,69.14,3.809,136.2745806,9.863,True
29,2011-09-16,68.08,3.809,136.3145,9.863,False
29,2011-09-23,62.36,3.758,136.367,9.863,False
29,2011-09-30,69.78,3.684,136.4195,9.863,False
29,2011-10-07,56.44,3.633,136.472,9.357,False
29,2011-10-14,62.63,3.583,136.5150968,9.357,False
29,2011-10-21,59.3,3.618,136.5017742,9.357,False
29,2011-10-28,49.31,3.604,136.4884516,9.357,False
29,2011-11-04,42.81,3.586,136.475129,9.357,False
29,2011-11-11,47.8,3.57,136.4618065,9.357,False
29,2011-11-18,50.62,3.571,136.4666667,9.357,False
29,2011-11-25,46.28,3.536,136.4788,9.357,True
29,2011-12-02,49.11,3.501,136.4909333,9.357,False
29,2011-12-09,45.35,3.47,136.5030667,9.357,False
29,2011-12-16,39.11,3.445,136.5335161,9.357,False
29,2011-12-23,39.83,3.413,136.5883871,9.357,False
29,2011-12-30,36.28,3.402,136.6432581,9.357,True
29,2012-01-06,34.61,3.439,136.698129,8.988,False
29,2012-01-13,39.0,3.523,136.753,8.988,False
29,2012-01-20,29.16,3.542,136.8564194,8.988,False
29,2012-01-27,35.68,3.568,136.9598387,8.988,False
29,2012-02-03,40.58,3.633,137.0632581,8.988,False
29,2012-02-10,35.68,3.655,137.1666774,8.988,True
29,2012-02-17,36.25,3.703,137.2583103,8.988,False
29,2012-02-24,39.0,3.751,137.3411034,8.988,False
29,2012-03-02,37.47,3.827,137.4238966,8.988,False
29,2012-03-09,41.72,3.876,137.5066897,8.988,False
29,2012-03-16,46.06,3.867,137.5843871,8.988,False
29,2012-03-23,54.68,3.889,137.6552903,8.988,False
29,2012-03-30,46.4,3.921,137.7261935,8.988,False
29,2012-04-06,46.38,3.957,137.7970968,9.14,False
29,2012-04-13,49.89,4.025,137.868,9.14,False
29,2012-04-20,58.81,4.046,137.9230667,9.14,False
29,2012-04-27,51.42,4.023,137.9781333,9.14,False
29,2012-05-04,50.75,3.991,138.0332,9.14,False
29,2012-05-11,56.72,3.947,138.0882667,9.14,False
29,2012-05-18,61.9,3.899,138.1065806,9.14,False
29,2012-05-25,62.39,3.85,138.1101935,9.14,False
29,2012-06-01,70.01,3.798,138.1138065,9.14,False
29,2012-06-08,61.71,3.746,138.1174194,9.14,False
29,2012-06-15,66.56,3.683,138.1295333,9.14,False
29,2012-06-22,70.61,3.629,138.1629,9.14,False
29,2012-06-29,70.99,3.577,138.1962667,9.14,False
29,2012-07-06,77.41,3.538,138.2296333,9.419,False
29,2012-07-13,75.81,3.561,138.263,9.419,False
29,2012-07-20,76.57,3.61,138.2331935,9.419,False
29,2012-07-27,73.52,3.701,138.2033871,9.419,False
29,2012-08-03,72.99,3.698,138.1735806,9.419,False
29,2012-08-10,76.74,3.772,138.1437742,9.419,False
29,2012-08-17,74.92,3.84,138.1857097,9.419,False
29,2012-08-24,70.42,3.874,138.2814516,9.419,False
29,2012-08-31,71.93,3.884,138.3771935,9.419,False
29,2012-09-07,73.3,3.921,138.4729355,9.419,True
29,2012-09-14,66.42,3.988,138.5673,9.419,False
29,2012-09-21,63.38,4.056,138.6534,9.419,False
29,2012-09-28,62.17,4.018,138.7395,9.419,False
29,2012-10-05,62.09,4.027,138.8256,9.151,False
29,2012-10-12,54.18,4.029,138.9117,9.151,False
29,2012-10-19,55.28,4.0,138.8336129,9.151,False
29,2012-10-26,57.58,3.917,138.7281613,9.151,False
29,2012-11-02,54.55,3.817,138.6227097,9.151,False
29,2012-11-09,40.0,3.792,138.5172581,9.151,False
29,2012-11-16,45.84,3.754,138.4473,9.151,False
29,2012-11-23,41.34,3.727,138.4246667,9.151,True
29,2012-11-30,37.89,3.713,138.4020333,9.151,False
29,2012-12-07,42.13,3.679,138.3794,9.151,False
29,2012-12-14,42.31,3.639,138.3685484,9.151,False
29,2012-12-21,41.52,3.574,138.4283871,9.151,False
29,2012-12-28,34.8,3.56,138.4882258,9.151,True
29,2013-01-04,29.43,3.577,138.5480645,8.951,False
29,2013-01-11,36.36,3.595,138.6079032,8.951,False
29,2013-01-18,38.95,3.593,138.6701613,8.951,False
29,2013-01-25,25.22,3.579,138.7333871,8.951,False
29,2013-02-01,32.63,3.608,138.7966129,8.951,False
29,2013-02-08,27.69,3.755,138.8598387,8.951,True
29,2013-02-15,32.73,3.807,138.9004286,8.951,False
29,2013-02-22,30.28,3.866,138.8844286,8.951,False
29,2013-03-01,38.37,3.885,138.8684286,8.951,False
29,2013-03-08,35.39,3.868,138.8524286,8.951,False
29,2013-03-15,39.87,3.843,138.8597742,8.951,False
29,2013-03-22,33.55,3.819,138.9254839,8.951,False
29,2013-03-29,40.87,3.796,138.9911935,8.951,False
29,2013-04-05,41.85,3.772,139.0569032,8.78,False
29,2013-04-12,49.5,3.723,139.1226129,8.78,False
29,2013-04-19,50.31,3.678,139.1226129,8.78,False
29,2013-04-26,48.72,3.626,139.1226129,8.78,False
30,2010-02-05,39.05,2.572,210.7526053,8.324,False
30,2010-02-12,37.77,2.548,210.8979935,8.324,True
30,2010-02-19,39.75,2.514,210.9451605,8.324,False
30,2010-02-26,45.31,2.561,210.9759573,8.324,False
30,2010-03-05,48.61,2.625,211.0067542,8.324,False
30,2010-03-12,57.1,2.667,211.037551,8.324,False
30,2010-03-19,54.68,2.72,210.8733316,8.324,False
30,2010-03-26,51.66,2.732,210.6766095,8.324,False
30,2010-04-02,64.12,2.719,210.4798874,8.2,False
30,2010-04-09,65.74,2.77,210.2831653,8.2,False
30,2010-04-16,67.87,2.808,210.1495463,8.2,False
30,2010-04-23,64.21,2.795,210.1000648,8.2,False
30,2010-04-30,66.93,2.78,210.0505833,8.2,False
30,2010-05-07,70.87,2.835,210.0011018,8.2,False
30,2010-05-14,73.08,2.854,209.9984585,8.2,False
30,2010-05-21,74.24,2.826,210.2768443,8.2,False
30,2010-05-28,80.94,2.759,210.5552301,8.2,False
30,2010-06-04,82.68,2.705,210.833616,8.2,False
30,2010-06-11,83.51,2.668,211.1120018,8.2,False
30,2010-06-18,86.18,2.637,211.1096543,8.2,False
30,2010-06-25,87.01,2.653,210.9950134,8.2,False
30,2010-07-02,82.29,2.669,210.8803726,8.099,False
30,2010-07-09,81.67,2.642,210.7657317,8.099,False
30,2010-07-16,85.61,2.623,210.7577954,8.099,False
30,2010-07-23,87.17,2.608,210.8921319,8.099,False
30,2010-07-30,83.59,2.64,211.0264684,8.099,False
30,2010-08-06,90.3,2.627,211.1608049,8.099,False
30,2010-08-13,89.65,2.692,211.2951413,8.099,False
30,2010-08-20,89.58,2.664,211.2596586,8.099,False
30,2010-08-27,86.2,2.619,211.2241759,8.099,False
30,2010-09-03,82.57,2.577,211.1886931,8.099,False
30,2010-09-10,79.3,2.565,211.1532104,8.099,True
30,2010-09-17,83.03,2.582,211.1806415,8.099,False
