Store,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday
3,2012-11-02,61.61,3.386,227.0058832,6.034,False
3,2012-11-09,68.72,3.314,227.0244026,6.034,False
3,2012-11-16,61.1,3.252,227.0569237,6.034,False
3,2012-11-23,61.69,3.211,227.1081136,6.034,True
3,2012-11-30,57.5,3.207,227.1593035,6.034,False
3,2012-12-07,65.09,3.198,227.2104933,6.034,False
3,2012-12-14,54.72,3.168,227.2717348,6.034,False
3,2012-12-21,59.39,3.098,227.3932855,6.034,False
3,2012-12-28,51.76,3.108,227.5148363,6.034,True
3,2013-01-04,46.52,3.161,227.6363871,6.108,False
3,2013-01-11,49.83,3.243,227.7579379,6.108,False
3,2013-01-18,49.09,3.237,227.7893692,6.108,False
3,2013-01-25,57.85,3.227,227.7847527,6.108,False
3,2013-02-01,62.81,3.244,227.7801362,6.108,False
3,2013-02-08,62.77,3.417,227.7755197,6.108,True
3,2013-02-15,57.36,3.475,227.814,6.108,False
3,2013-02-22,59.96,3.597,227.9602222,6.108,False
3,2013-03-01,54.19,3.711,228.1064444,6.108,False
3,2013-03-08,57.25,3.658,228.2526667,6.108,False
3,2013-03-15,61.99,3.622,228.3819613,6.108,False
3,2013-03-22,70.38,3.611,228.4689369,6.108,False
3,2013-03-29,60.69,3.606,228.5559125,6.108,False
3,2013-04-05,65.89,3.583,228.6428882,5.999,False
3,2013-04-12,67.56,3.529,228.7298638,5.999,False
3,2013-04-19,71.69,3.451,228.7298638,5.999,False
3,2013-04-26,65.23,3.417,228.7298638,5.999,False
4,2010-02-05,43.76,2.598,126.4420645,8.623,False
4,2010-02-12,28.84,2.573,126.4962581,8.623,True
4,2010-02-19,36.45,2.54,126.5262857,8.623,False
4,2010-02-26,41.36,2.59,126.5522857,8.623,False
4,2010-03-05,43.49,2.654,126.5782857,8.623,False
4,2010-03-12,49.63,2.704,126.6042857,8.623,False
4,2010-03-19,55.19,2.743,126.6066452,8.623,False
4,2010-03-26,39.91,2.752,126.6050645,8.623,False
4,2010-04-02,48.77,2.74,126.6034839,7.896,False
4,2010-04-09,54.16,2.773,126.6019032,7.896,False
4,2010-04-16,56.23,2.81,126.5621,7.896,False
4,2010-04-23,56.87,2.805,126.4713333,7.896,False
4,2010-04-30,53.04,2.787,126.3805667,7.896,False
4,2010-05-07,56.77,2.836,126.2898,7.896,False
4,2010-05-14,62.35,2.845,126.2085484,7.896,False
4,2010-05-21,67.4,2.82,126.1843871,7.896,False
4,2010-05-28,67.73,2.756,126.1602258,7.896,False
4,2010-06-04,70.83,2.701,126.1360645,7.896,False
4,2010-06-11,78.45,2.668,126.1119032,7.896,False
4,2010-06-18,81.53,2.635,126.114,7.896,False
4,2010-06-25,81.1,2.654,126.1266,7.896,False
4,2010-07-02,73.66,2.668,126.1392,7.372,False
4,2010-07-09,80.35,2.637,126.1518,7.372,False
4,2010-07-16,78.53,2.621,126.1498065,7.372,False
4,2010-07-23,79.78,2.612,126.1283548,7.372,False
4,2010-07-30,80.7,2.65,126.1069032,7.372,False
4,2010-08-06,76.53,2.64,126.0854516,7.372,False
4,2010-08-13,78.08,2.698,126.064,7.372,False
4,2010-08-20,78.83,2.671,126.0766452,7.372,False
4,2010-08-27,74.44,2.621,126.0892903,7.372,False
4,2010-09-03,76.8,2.584,126.1019355,7.372,False
4,2010-09-10,73.54,2.574,126.1145806,7.372,True
4,2010-09-17,64.91,2.594,126.1454667,7.372,False
4,2010-09-24,60.96,2.642,126.1900333,7.372,False
4,2010-10-01,63.96,2.619,126.2346,7.127,False
4,2010-10-08,67.73,2.645,126.2791667,7.127,False
4,2010-10-15,62.03,2.732,126.3266774,7.127,False
4,2010-10-22,64.17,2.736,126.3815484,7.127,False
4,2010-10-29,56.94,2.718,126.4364194,7.127,False
4,2010-11-05,51.6,2.699,126.4912903,7.127,False
4,2010-11-12,52.65,2.741,126.5461613,7.127,False
4,2010-11-19,48.05,2.78,126.6072,7.127,False
4,2010-11-26,48.08,2.752,126.6692667,7.127,True
4,2010-12-03,46.4,2.727,126.7313333,7.127,False
4,2010-12-10,42.4,2.86,126.7934,7.127,False
4,2010-12-17,46.57,2.884,126.8794839,7.127,False
4,2010-12-24,43.21,2.887,126.9835806,7.127,False
4,2010-12-31,38.09,2.955,127.0876774,7.127,True
4,2011-01-07,39.34,2.98,127.1917742,6.51,False
4,2011-01-14,31.6,2.992,127.3009355,6.51,False
4,2011-01-21,38.34,3.017,127.4404839,6.51,False
4,2011-01-28,40.6,3.022,127.5800323,6.51,False
4,2011-02-04,34.61,2.996,127.7195806,6.51,False
4,2011-02-11,33.29,3.033,127.859129,6.51,True
4,2011-02-18,48.17,3.058,127.99525,6.51,False
4,2011-02-25,49.0,3.087,128.13,6.51,False
4,2011-03-04,46.56,3.305,128.26475,6.51,False
4,2011-03-11,50.93,3.461,128.3995,6.51,False
4,2011-03-18,51.86,3.495,128.5121935,6.51,False
4,2011-03-25,59.1,3.48,128.6160645,6.51,False
4,2011-04-01,56.99,3.521,128.7199355,5.946,False
4,2011-04-08,62.61,3.605,128.8238065,5.946,False
4,2011-04-15,62.34,3.724,128.9107333,5.946,False
4,2011-04-22,68.8,3.781,128.9553,5.946,False
4,2011-04-29,64.22,3.781,128.9998667,5.946,False
4,2011-05-06,63.41,3.866,129.0444333,5.946,False
4,2011-05-13,70.65,3.872,129.089,5.946,False
4,2011-05-20,70.49,3.881,129.0756774,5.946,False
4,2011-05-27,73.65,3.771,129.0623548,5.946,False
4,2011-06-03,78.26,3.683,129.0490323,5.946,False
4,2011-06-10,80.05,3.64,129.0357097,5.946,False
4,2011-06-17,83.51,3.618,129.0432,5.946,False
4,2011-06-24,81.85,3.57,129.0663,5.946,False
4,2011-07-01,84.54,3.504,129.0894,5.644,False
4,2011-07-08,84.59,3.469,129.1125,5.644,False
4,2011-07-15,83.27,3.563,129.1338387,5.644,False
4,2011-07-22,82.84,3.627,129.1507742,5.644,False
4,2011-07-29,84.36,3.659,129.1677097,5.644,False
4,2011-08-05,86.09,3.662,129.1846452,5.644,False
4,2011-08-12,82.98,3.617,129.2015806,5.644,False
4,2011-08-19,82.77,3.55,129.2405806,5.644,False
4,2011-08-26,81.47,3.523,129.2832581,5.644,False
4,2011-09-02,77.99,3.533,129.3259355,5.644,False
4,2011-09-09,73.34,3.554,129.3686129,5.644,True
4,2011-09-16,72.76,3.532,129.4306,5.644,False
4,2011-09-23,69.23,3.473,129.5183333,5.644,False
4,2011-09-30,72.15,3.371,129.6060667,5.644,False
4,2011-10-07,65.79,3.299,129.6938,5.143,False
4,2011-10-14,63.75,3.283,129.7706452,5.143,False
4,2011-10-21,64.79,3.361,129.7821613,5.143,False
4,2011-10-28,55.31,3.362,129.7936774,5.143,False
4,2011-11-04,49.86,3.322,129.8051935,5.143,False
4,2011-11-11,47.12,3.286,129.8167097,5.143,False
4,2011-11-18,50.44,3.294,129.8268333,5.143,False
4,2011-11-25,47.96,3.225,129.8364,5.143,True
4,2011-12-02,38.71,3.176,129.8459667,5.143,False
4,2011-12-09,31.64,3.153,129.8555333,5.143,False
4,2011-12-16,36.44,3.149,129.8980645,5.143,False
4,2011-12-23,35.92,3.103,129.9845484,5.143,False
4,2011-12-30,36.89,3.119,130.0710323,5.143,True
4,2012-01-06,38.64,3.158,130.1575161,4.607,False
4,2012-01-13,34.41,3.263,130.244,4.607,False
4,2012-01-20,42.09,3.273,130.2792258,4.607,False
4,2012-01-27,40.31,3.29,130.3144516,4.607,False
4,2012-02-03,41.81,3.354,130.3496774,4.607,False
4,2012-02-10,33.0,3.411,130.3849032,4.607,True
4,2012-02-17,34.19,3.493,130.4546207,4.607,False
4,2012-02-24,41.31,3.541,130.5502069,4.607,False
4,2012-03-02,50.38,3.619,130.6457931,4.607,False
4,2012-03-09,53.63,3.667,130.7413793,4.607,False
4,2012-03-16,59.81,3.707,130.8261935,4.607,False
4,2012-03-23,59.07,3.759,130.8966452,4.607,False
4,2012-03-30,72.63,3.82,130.9670968,4.607,False
4,2012-04-06,67.69,3.864,131.0375484,4.308,False
4,2012-04-13,68.69,3.881,131.108,4.308,False
4,2012-04-20,68.6,3.864,131.1173333,4.308,False
4,2012-04-27,76.47,3.81,131.1266667,4.308,False
4,2012-05-04,80.14,3.747,131.136,4.308,False
4,2012-05-11,67.64,3.685,131.1453333,4.308,False
4,2012-05-18,68.43,3.62,131.0983226,4.308,False
4,2012-05-25,77.47,3.551,131.0287742,4.308,False
4,2012-06-01,77.41,3.483,130.9592258,4.308,False
4,2012-06-08,78.11,3.433,130.8896774,4.308,False
4,2012-06-15,80.94,3.372,130.8295333,4.308,False
4,2012-06-22,81.63,3.329,130.7929,4.308,False
4,2012-06-29,84.23,3.257,130.7562667,4.308,False
4,2012-07-06,80.37,3.187,130.7196333,4.077,False
4,2012-07-13,76.86,3.224,130.683,4.077,False
4,2012-07-20,79.14,3.263,130.7012903,4.077,False
4,2012-07-27,81.06,3.356,130.7195806,4.077,False
4,2012-08-03,83.86,3.374,130.737871,4.077,False
4,2012-08-10,83.21,3.476,130.7561613,4.077,False
4,2012-08-17,81.41,3.552,130.7909677,4.077,False
4,2012-08-24,75.76,3.61,130.8381613,4.077,False
4,2012-08-31,76.47,3.646,130.8853548,4.077,False
4,2012-09-07,82.09,3.709,130.9325484,4.077,True
4,2012-09-14,68.2,3.706,130.9776667,4.077,False
4,2012-09-21,68.97,3.721,131.0103333,4.077,False
4,2012-09-28,71.74,3.666,131.043,4.077,False
4,2012-10-05,63.07,3.62,131.0756667,3.879,False
4,2012-10-12,57.11,3.603,131.1083333,3.879,False
4,2012-10-19,64.46,3.61,131.1499677,3.879,False
4,2012-10-26,63.64,3.514,131.1930968,3.879,False
4,2012-11-02,53.31,3.404,131.2362258,3.879,False
4,2012-11-09,59.47,3.337,131.2793548,3.879,False
4,2012-11-16,49.86,3.271,131.3258,3.879,False
4,2012-11-23,55.09,3.233,131.3766667,3.879,True
4,2012-11-30,50.91,3.24,131.4275333,3.879,False
4,2012-12-07,53.67,3.227,131.4784,3.879,False
4,2012-12-14,42.57,3.193,131.537,3.879,False
4,2012-12-21,44.8,3.112,131.642,3.879,False
4,2012-12-28,37.93,3.125,131.747,3.879,True
4,2013-01-04,33.11,3.177,131.852,3.921,False
4,2013-01-11,38.92,3.235,131.957,3.921,False
4,2013-01-18,34.06,3.232,132.030871,3.921,False
4,2013-01-25,47.49,3.22,132.0922903,3.921,False
4,2013-02-01,49.07,3.232,132.1537097,3.921,False
4,2013-02-08,49.86,3.401,132.215129,3.921,True
4,2013-02-15,44.7,3.451,132.2725714,3.921,False
4,2013-02-22,44.68,3.602,132.3200714,3.921,False
4,2013-03-01,42.56,3.694,132.3675714,3.921,False
4,2013-03-08,53.21,3.647,132.4150714,3.921,False
4,2013-03-15,53.39,3.611,132.4668065,3.921,False
4,2013-03-22,58.55,3.593,132.529129,3.921,False
4,2013-03-29,50.36,3.575,132.5914516,3.921,False
4,2013-04-05,57.7,3.552,132.6537742,3.896,False
4,2013-04-12,60.06,3.504,132.7160968,3.896,False
4,2013-04-19,63.28,3.436,132.7160968,3.896,False
4,2013-04-26,58.15,3.397,132.7160968,3.896,False
5,2010-02-05,39.7,2.572,211.6539716,6.566,False
5,2010-02-12,39.81,2.548,211.8004698,6.566,True
5,2010-02-19,41.14,2.514,211.8471283,6.566,False
5,2010-02-26,46.7,2.561,211.8771468,6.566,False
5,2010-03-05,48.89,2.625,211.9071653,6.566,False
5,2010-03-12,58.5,2.667,211.9371839,6.566,False
5,2010-03-19,55.46,2.72,211.770897,6.566,False
5,2010-03-26,52.47,2.732,211.5718925,6.566,False
5,2010-04-02,63.18,2.719,211.372888,6.465,False
5,2010-04-09,65.19,2.77,211.1738835,6.465,False
5,2010-04-16,65.3,2.808,211.0388528,6.465,False
5,2010-04-23,65.13,2.795,210.9891204,6.465,False
5,2010-04-30,67.53,2.78,210.939388,6.465,False
5,2010-05-07,71.53,2.835,210.8896556,6.465,False
5,2010-05-14,74.79,2.854,210.8872772,6.465,False
5,2010-05-21,75.2,2.826,211.169023,6.465,False
5,2010-05-28,79.81,2.759,211.4507688,6.465,False
5,2010-06-04,79.54,2.705,211.7325146,6.465,False
5,2010-06-11,80.7,2.668,212.0142605,6.465,False
5,2010-06-18,83.91,2.637,212.0119769,6.465,False
5,2010-06-25,83.72,2.653,211.8960815,6.465,False
5,2010-07-02,81.25,2.669,211.7801861,6.496,False
5,2010-07-09,81.14,2.642,211.6642907,6.496,False
5,2010-07-16,83.98,2.623,211.6561123,6.496,False
5,2010-07-23,83.66,2.608,211.7915565,6.496,False
5,2010-07-30,82.46,2.64,211.9270006,6.496,False
5,2010-08-06,86.1,2.627,212.0624447,6.496,False
5,2010-08-13,87.41,2.692,212.1978889,6.496,False
5,2010-08-20,87.71,2.664,212.1608984,6.496,False
5,2010-08-27,87.05,2.619,212.123908,6.496,False
5,2010-09-03,84.06,2.577,212.0869176,6.496,False
5,2010-09-10,79.86,2.565,212.0499271,6.496,True
5,2010-09-17,82.28,2.582,212.0769346,6.496,False
5,2010-09-24,78.53,2.624,212.1519404,6.496,False
5,2010-10-01,71.1,2.603,212.2269463,6.768,False
5,2010-10-08,64.99,2.633,212.3019522,6.768,False
5,2010-10-15,68.11,2.72,212.3691867,6.768,False
5,2010-10-22,70.96,2.725,212.4169928,6.768,False
5,2010-10-29,70.58,2.716,212.464799,6.768,False
5,2010-11-05,58.88,2.689,212.5126051,6.768,False
5,2010-11-12,62.37,2.728,212.5604113,6.768,False
5,2010-11-19,52.52,2.771,212.445487,6.768,False
5,2010-11-26,66.15,2.735,212.303441,6.768,True
5,2010-12-03,51.31,2.708,212.1613951,6.768,False
5,2010-12-10,48.27,2.843,212.0193491,6.768,False
5,2010-12-17,51.61,2.869,211.9580815,6.768,False
5,2010-12-24,55.01,2.886,211.9573978,6.768,False
5,2010-12-31,49.79,2.943,211.9567142,6.768,True
5,2011-01-07,48.3,2.976,211.9560305,6.634,False
5,2011-01-14,37.74,2.983,212.008514,6.634,False
5,2011-01-21,45.41,3.016,212.3800012,6.634,False
5,2011-01-28,44.5,3.01,212.7514884,6.634,False
5,2011-02-04,41.67,2.989,213.1229755,6.634,False
5,2011-02-11,38.25,3.022,213.4944627,6.634,True
5,2011-02-18,58.83,3.045,213.8068304,6.634,False
5,2011-02-25,63.35,3.065,214.0955503,6.634,False
5,2011-03-04,60.35,3.288,214.3842702,6.634,False
5,2011-03-11,55.74,3.459,214.6729901,6.634,False
5,2011-03-18,64.31,3.488,214.9257339,6.634,False
5,2011-03-25,70.71,3.473,215.1640872,6.634,False
5,2011-04-01,61.5,3.524,215.4024406,6.489,False
5,2011-04-08,69.64,3.622,215.6407939,6.489,False
5,2011-04-15,72.02,3.743,215.8592673,6.489,False
5,2011-04-22,74.34,3.807,216.0280407,6.489,False
5,2011-04-29,74.75,3.81,216.1968142,6.489,False
5,2011-05-06,66.27,3.906,216.3655877,6.489,False
5,2011-05-13,77.38,3.899,216.5343611,6.489,False
5,2011-05-20,71.37,3.907,216.3023847,6.489,False
5,2011-05-27,80.14,3.786,216.0704083,6.489,False
5,2011-06-03,83.81,3.699,215.8384319,6.489,False
5,2011-06-10,83.61,3.648,215.6064555,6.489,False
5,2011-06-17,86.84,3.637,215.560463,6.489,False
5,2011-06-24,84.76,3.594,215.6539583,6.489,False
5,2011-07-01,85.81,3.524,215.7474537,6.529,False
5,2011-07-08,86.64,3.48,215.8409491,6.529,False
5,2011-07-15,88.64,3.575,215.9250696,6.529,False
5,2011-07-22,86.97,3.651,215.985753,6.529,False
5,2011-07-29,89.42,3.682,216.0464364,6.529,False
5,2011-08-05,91.07,3.684,216.1071198,6.529,False
5,2011-08-12,90.16,3.638,216.1678032,6.529,False
5,2011-08-19,89.35,3.554,216.2311855,6.529,False
5,2011-08-26,89.18,3.523,216.2950176,6.529,False
5,2011-09-02,90.38,3.533,216.3588498,6.529,False
5,2011-09-09,79.04,3.546,216.4226819,6.529,True
5,2011-09-16,83.55,3.526,216.6033083,6.529,False
5,2011-09-23,78.01,3.467,216.9396605,6.529,False
5,2011-09-30,81.16,3.355,217.2760127,6.529,False
5,2011-10-07,71.64,3.285,217.6123648,6.3,False
5,2011-10-14,72.36,3.274,217.9237458,6.3,False
5,2011-10-21,66.9,3.353,218.0852999,6.3,False
5,2011-10-28,69.27,3.372,218.2468539,6.3,False
5,2011-11-04,56.71,3.332,218.408408,6.3,False
5,2011-11-11,60.71,3.297,218.5699621,6.3,False
5,2011-11-18,64.33,3.308,218.793912,6.3,False
5,2011-11-25,61.93,3.236,219.0428204,6.3,True
5,2011-12-02,51.14,3.172,219.2917287,6.3,False
5,2011-12-09,44.12,3.158,219.540637,6.3,False
5,2011-12-16,54.42,3.159,219.7596266,6.3,False
5,2011-12-23,50.33,3.112,219.9387246,6.3,False
5,2011-12-30,45.62,3.129,220.1178226,6.3,True
5,2012-01-06,50.21,3.157,220.2969205,5.943,False
5,2012-01-13,48.86,3.261,220.4760185,5.943,False
5,2012-01-20,54.65,3.268,220.5694104,5.943,False
5,2012-01-27,54.63,3.29,220.6628023,5.943,False
5,2012-02-03,57.35,3.36,220.7561941,5.943,False
5,2012-02-10,48.57,3.409,220.849586,5.943,True
5,2012-02-17,48.25,3.51,221.0106341,5.943,False
5,2012-02-24,57.75,3.555,221.2224243,5.943,False
5,2012-03-02,60.66,3.63,221.4342146,5.943,False
5,2012-03-09,57.69,3.669,221.6460048,5.943,False
5,2012-03-16,63.55,3.734,221.7989713,5.943,False
5,2012-03-23,64.44,3.787,221.8735063,5.943,False
5,2012-03-30,67.76,3.845,221.9480412,5.943,False
5,2012-04-06,70.4,3.891,222.0225762,5.801,False
5,2012-04-13,70.56,3.891,222.0971111,5.801,False
5,2012-04-20,67.33,3.877,222.1512315,5.801,False
5,2012-04-27,68.96,3.814,222.2053519,5.801,False
5,2012-05-04,77.1,3.749,222.2594722,5.801,False
5,2012-05-11,73.45,3.688,222.3135926,5.801,False
5,2012-05-18,70.45,3.63,222.330443,5.801,False
5,2012-05-25,78.23,3.561,222.3323853,5.801,False
5,2012-06-01,79.72,3.501,222.3343277,5.801,False
5,2012-06-08,81.02,3.452,222.33627,5.801,False
5,2012-06-15,81.64,3.393,222.3492901,5.801,False
5,2012-06-22,80.57,3.346,222.3900046,5.801,False
5,2012-06-29,87.08,3.286,222.4307191,5.801,False
5,2012-07-06,82.35,3.227,222.4714336,5.603,False
5,2012-07-13,80.78,3.256,222.5121481,5.603,False
5,2012-07-20,81.05,3.311,222.5209358,5.603,False
5,2012-07-27,85.06,3.407,222.5297234,5.603,False
5,2012-08-03,86.91,3.417,222.5385111,5.603,False
5,2012-08-10,86.96,3.494,222.5472987,5.603,False
5,2012-08-17,87.52,3.571,222.6276753,5.603,False
5,2012-08-24,79.45,3.62,222.7617437,5.603,False
5,2012-08-31,84.25,3.638,222.8958121,5.603,False
5,2012-09-07,86.3,3.73,223.0298805,5.603,True
5,2012-09-14,76.65,3.717,223.1734167,5.603,False
5,2012-09-21,71.09,3.721,223.3737593,5.603,False
5,2012-09-28,78.33,3.666,223.5741019,5.603,False
5,2012-10-05,71.17,3.617,223.7744444,5.422,False
5,2012-10-12,66.24,3.601,223.974787,5.422,False
5,2012-10-19,69.17,3.594,224.0192873,5.422,False
5,2012-10-26,71.7,3.506,224.0378139,5.422,False
5,2012-11-02,57.83,3.386,224.0563405,5.422,False
5,2012-11-09,64.61,3.314,224.0748671,5.422,False
5,2012-11-16,56.89,3.252,224.1066241,5.422,False
5,2012-11-23,59.07,3.211,224.1560216,5.422,True
5,2012-11-30,56.2,3.207,224.2054191,5.422,False
5,2012-12-07,66.13,3.198,224.2548167,5.422,False
5,2012-12-14,52.44,3.168,224.314405,5.422,False
5,2012-12-21,58.63,3.098,224.4351383,5.422,False
5,2012-12-28,47.47,3.108,224.5558716,5.422,True
5,2013-01-04,41.77,3.161,224.6766048,5.494,False
5,2013-01-11,49.5,3.243,224.7973381,5.494,False
5,2013-01-18,45.08,3.237,224.8311254,5.494,False
5,2013-01-25,57.05,3.227,224.8301344,5.494,False
5,2013-02-01,58.99,3.244,224.8291434,5.494,False
5,2013-02-08,59.05,3.417,224.8281523,5.494,True
5,2013-02-15,53.09,3.475,224.86875,5.494,False
5,2013-02-22,54.1,3.597,225.0133194,5.494,False
5,2013-03-01,49.47,3.711,225.1578889,5.494,False
5,2013-03-08,53.16,3.658,225.3024583,5.494,False
5,2013-03-15,58.01,3.622,225.4297742,5.494,False
5,2013-03-22,65.96,3.611,225.5139561,5.494,False
5,2013-03-29,53.25,3.606,225.598138,5.494,False
5,2013-04-05,61.88,3.583,225.6823199,5.278,False
5,2013-04-12,62.36,3.529,225.7665018,5.278,False
5,2013-04-19,67.43,3.451,225.7665018,5.278,False
5,2013-04-26,60.44,3.417,225.7665018,5.278,False
6,2010-02-05,40.43,2.572,212.6223518,7.259,False
6,2010-02-12,40.57,2.548,212.7700425,7.259,True
6,2010-02-19,43.58,2.514,212.8161546,7.259,False
6,2010-02-26,47.1,2.561,212.845337,7.259,False
6,2010-03-05,49.63,2.625,212.8745193,7.259,False
6,2010-03-12,58.82,2.667,212.9037017,7.259,False
6,2010-03-19,56.55,2.72,212.7351935,7.259,False
6,2010-03-26,53.74,2.732,212.533737,7.259,False
6,2010-04-02,64.94,2.719,212.3322805,7.092,False
6,2010-04-09,66.15,2.77,212.1308239,7.092,False
6,2010-04-16,65.68,2.808,211.9942765,7.092,False
6,2010-04-23,64.11,2.795,211.9442745,7.092,False
6,2010-04-30,68.91,2.78,211.8942725,7.092,False
6,2010-05-07,73.68,2.835,211.8442706,7.092,False
6,2010-05-14,74.95,2.854,211.8421769,7.092,False
6,2010-05-21,74.8,2.826,212.1275324,7.092,False
6,2010-05-28,78.89,2.759,212.412888,7.092,False
6,2010-06-04,79.44,2.705,212.6982436,7.092,False
6,2010-06-11,81.81,2.668,212.9835992,7.092,False
6,2010-06-18,83.89,2.637,212.9813843,7.092,False
6,2010-06-25,84.2,2.653,212.8641412,7.092,False
6,2010-07-02,80.34,2.669,212.746898,6.973,False
6,2010-07-09,80.93,2.642,212.6296549,6.973,False
6,2010-07-16,83.75,2.623,212.6212163,6.973,False
6,2010-07-23,83.9,2.608,212.7578505,6.973,False
6,2010-07-30,81.37,2.64,212.8944846,6.973,False
6,2010-08-06,86.61,2.627,213.0311188,6.973,False
6,2010-08-13,86.83,2.692,213.1677529,6.973,False
6,2010-08-20,87.36,2.664,213.1291427,6.973,False
6,2010-08-27,85.71,2.619,213.0905324,6.973,False
6,2010-09-03,82.15,2.577,213.0519222,6.973,False
6,2010-09-10,78.78,2.565,213.013312,6.973,True
6,2010-09-17,81.78,2.582,213.0398643,6.973,False
6,2010-09-24,76.49,2.624,213.1152886,6.973,False
6,2010-10-01,70.69,2.603,213.1907129,7.007,False
6,2010-10-08,65.21,2.633,213.2661373,7.007,False
6,2010-10-15,68.93,2.72,213.3337977,7.007,False
6,2010-10-22,70.97,2.725,213.3820486,7.007,False
6,2010-10-29,70.39,2.716,213.4302994,7.007,False
6,2010-11-05,59.9,2.689,213.4785503,7.007,False
6,2010-11-12,62.11,2.728,213.5268011,7.007,False
6,2010-11-19,52.99,2.771,213.4107412,7.007,False
6,2010-11-26,65.79,2.735,213.2672961,7.007,True
6,2010-12-03,52.3,2.708,213.123851,7.007,False
6,2010-12-10,48.46,2.843,212.9804059,7.007,False
6,2010-12-17,52.24,2.869,212.918049,7.007,False
6,2010-12-24,55.07,2.886,212.9165082,7.007,False
6,2010-12-31,49.14,2.943,212.9149674,7.007,True
6,2011-01-07,47.78,2.976,212.9134266,6.858,False
6,2011-01-14,38.37,2.983,212.9655882,6.858,False
6,2011-01-21,46.2,3.016,213.3399647,6.858,False
6,2011-01-28,44.98,3.01,213.7143412,6.858,False
6,2011-02-04,40.59,2.989,214.0887176,6.858,False
6,2011-02-11,39.38,3.022,214.4630941,6.858,True
6,2011-02-18,59.61,3.045,214.7775231,6.858,False
6,2011-02-25,62.86,3.065,215.0679731,6.858,False
6,2011-03-04,60.45,3.288,215.3584231,6.858,False
6,2011-03-11,57.71,3.459,215.6488731,6.858,False
6,2011-03-18,65.07,3.488,215.9035078,6.858,False
6,2011-03-25,70.83,3.473,216.1438163,6.858,False
6,2011-04-01,62.25,3.524,216.3841249,6.855,False
6,2011-04-08,70.35,3.622,216.6244334,6.855,False
6,2011-04-15,73.17,3.743,216.8446627,6.855,False
6,2011-04-22,74.24,3.807,217.0146941,6.855,False
6,2011-04-29,75.27,3.81,217.1847255,6.855,False
6,2011-05-06,65.42,3.906,217.3547569,6.855,False
6,2011-05-13,76.95,3.899,217.5247882,6.855,False
6,2011-05-20,72.01,3.907,217.2896095,6.855,False
6,2011-05-27,80.83,3.786,217.0544307,6.855,False
6,2011-06-03,84.01,3.699,216.819252,6.855,False
6,2011-06-10,84.49,3.648,216.5840732,6.855,False
6,2011-06-17,87.08,3.637,216.5371616,6.855,False
6,2011-06-24,85.51,3.594,216.6314502,6.855,False
6,2011-07-01,87.0,3.524,216.7257388,6.925,False
6,2011-07-08,88.36,3.48,216.8200275,6.925,False
6,2011-07-15,88.93,3.575,216.9044732,6.925,False
6,2011-07-22,88.06,3.651,216.964312,6.925,False
6,2011-07-29,90.22,3.682,217.0241507,6.925,False
6,2011-08-05,91.46,3.684,217.0839894,6.925,False
6,2011-08-12,90.49,3.638,217.1438281,6.925,False
6,2011-08-19,89.26,3.554,217.2069662,6.925,False
6,2011-08-26,90.07,3.523,217.2706543,6.925,False
6,2011-09-02,91.22,3.533,217.3343423,6.925,False
6,2011-09-09,80.21,3.546,217.3980304,6.925,True
6,2011-09-16,84.94,3.526,217.5797506,6.925,False
6,2011-09-23,78.49,3.467,217.9188471,6.925,False
6,2011-09-30,82.51,3.355,218.2579435,6.925,False
6,2011-10-07,74.1,3.285,218.59704,6.551,False
6,2011-10-14,71.24,3.274,218.9109844,6.551,False
6,2011-10-21,68.53,3.353,219.0740167,6.551,False
6,2011-10-28,69.51,3.372,219.237049,6.551,False
6,2011-11-04,58.54,3.332,219.4000812,6.551,False
6,2011-11-11,61.33,3.297,219.5631135,6.551,False
6,2011-11-18,63.89,3.308,219.7897137,6.551,False
6,2011-11-25,62.78,3.236,220.0417412,6.551,True
6,2011-12-02,51.18,3.172,220.2937686,6.551,False
6,2011-12-09,43.64,3.158,220.5457961,6.551,False
6,2011-12-16,53.27,3.159,220.7671856,6.551,False
6,2011-12-23,49.45,3.112,220.9477245,6.551,False
6,2011-12-30,46.8,3.129,221.1282634,6.551,True
6,2012-01-06,50.82,3.157,221.3088023,6.132,False
6,2012-01-13,48.33,3.261,221.4893412,6.132,False
6,2012-01-20,55.37,3.268,221.5831306,6.132,False
6,2012-01-27,53.95,3.29,221.6769199,6.132,False
6,2012-02-03,57.45,3.36,221.7707093,6.132,False
6,2012-02-10,48.58,3.409,221.8644987,6.132,True
6,2012-02-17,49.03,3.51,222.026359,6.132,False
6,2012-02-24,59.17,3.555,222.2392726,6.132,False
6,2012-03-02,60.32,3.63,222.4521862,6.132,False
6,2012-03-09,57.89,3.669,222.6650998,6.132,False
6,2012-03-16,62.8,3.734,222.8186603,6.132,False
6,2012-03-23,63.71,3.787,222.8930835,6.132,False
6,2012-03-30,67.91,3.845,222.9675066,6.132,False
6,2012-04-06,71.6,3.891,223.0419298,5.964,False
6,2012-04-13,71.29,3.891,223.1163529,5.964,False
6,2012-04-20,68.64,3.877,223.17092,5.964,False
6,2012-04-27,71.5,3.814,223.2254871,5.964,False
6,2012-05-04,77.66,3.749,223.2800541,5.964,False
6,2012-05-11,72.66,3.688,223.3346212,5.964,False
6,2012-05-18,70.5,3.63,223.3511928,5.964,False
