SalesOrderID,SalesOrderDetailID,CarrierTrackingNumber,OrderQty,ProductID,SpecialOfferID,UnitPrice,UnitPriceDiscount,LineTotal,rowguid,ModifiedDate
43873,770,494C-48D2-BD,1,755,1,874.794,0,874.794,6B7C904D-FF6C-4325-BA90-146C64E20829,00:00.0
43873,771,494C-48D2-BD,1,738,1,178.5808,0,178.5808,1E8015C8-C0CC-490A-BECB-30C933362199,00:00.0
43873,772,494C-48D2-BD,3,766,1,419.4589,0,1258.3767,B19DE805-C52F-42DB-883A-13B465524684,00:00.0
43873,773,494C-48D2-BD,3,722,1,178.5808,0,535.7424,BF50B9E3-1337-4905-A70F-F7317844B794,00:00.0
43873,774,494C-48D2-BD,5,758,1,874.794,0,4373.97,D60C73ED-1FE4-4FD7-A68B-A29403C1501F,00:00.0
43873,775,494C-48D2-BD,5,760,1,419.4589,0,2097.2945,F8EA88DF-CE5E-46F0-8F82-4F20D191D0BB,00:00.0
43873,776,494C-48D2-BD,3,733,1,356.898,0,1070.694,E77342CF-F260-4A12-BFBA-F75866C54ABA,00:00.0
43873,777,494C-48D2-BD,2,768,1,419.4589,0,838.9178,DFC545DE-CDE4-4250-9A60-9CFB0B01DB69,00:00.0
43873,778,494C-48D2-BD,1,756,1,874.794,0,874.794,C8440A55-1FDE-464E-B88F-30D431E944B3,00:00.0
43873,779,494C-48D2-BD,5,707,1,20.1865,0,100.9325,75353F1B-16E5-4373-BDB0-1384707AF8F3,00:00.0
43873,780,494C-48D2-BD,1,765,1,419.4589,0,419.4589,9FE88865-3C66-4635-B444-FCD0785C12C0,00:00.0
43873,781,494C-48D2-BD,2,711,1,20.1865,0,40.373,F9842D95-7843-47ED-A648-D5E4D08C9501,00:00.0
43873,782,494C-48D2-BD,6,754,1,874.794,0,5248.764,AAD572E4-C443-4550-807F-973BA227A21D,00:00.0
43873,783,494C-48D2-BD,3,730,1,183.9382,0,551.8146,27618F9D-E9CC-4648-A0CE-BD59BEFA0175,00:00.0
43873,784,494C-48D2-BD,6,761,1,419.4589,0,2516.7534,B0CC42F6-4B00-477E-A597-DAAB45417FCD,00:00.0
43873,785,494C-48D2-BD,5,763,1,419.4589,0,2097.2945,E6BD1FC8-D2B7-4AAE-93C6-0406E36BA805,00:00.0
43873,786,494C-48D2-BD,1,716,1,28.8404,0,28.8404,EDCE57C2-A006-4FBC-9915-DDCB84B557C7,00:00.0
43873,787,494C-48D2-BD,5,715,1,28.8404,0,144.202,42BE3234-D31C-4E5A-90A8-F01D76394712,00:00.0
43873,788,494C-48D2-BD,1,714,1,28.8404,0,28.8404,97F6DB91-C669-44B5-BF9C-9F4FA7BEB610,00:00.0
43873,789,494C-48D2-BD,4,762,1,419.4589,0,1677.8356,ABB35931-F802-43D1-86D4-8DC94F774431,00:00.0
43873,790,494C-48D2-BD,2,725,1,183.9382,0,367.8764,C616ACD8-A8D6-410C-B2BA-073479AB9368,00:00.0
43873,791,494C-48D2-BD,2,753,1,2146.962,0,4293.924,F82CB5D0-DB7E-4E4B-B997-727C17D03C97,00:00.0
43873,792,494C-48D2-BD,6,732,1,356.898,0,2141.388,DE3A2B8D-B881-4268-84AA-27E7FECCE353,00:00.0
43874,793,190B-4F56-9E,1,763,1,419.4589,0,419.4589,64D961F2-3DD3-4CC9-A45B-ADA71C1BE447,00:00.0
43875,794,CE1F-4E31-89,6,778,1,2024.994,0,12149.964,E9E6B048-930A-43C0-826D-347A1F29C7CC,00:00.0
43875,795,CE1F-4E31-89,2,747,1,714.7043,0,1429.4086,01F75C54-1025-4BFE-B30E-87C228590EEB,00:00.0
43875,796,CE1F-4E31-89,1,741,1,818.7,0,818.7,0C54AE43-039A-4347-B89C-E5EEAD2877C1,00:00.0
43875,797,CE1F-4E31-89,2,709,1,5.7,0,11.4,A3CB1867-5B04-4926-96C5-44D60D1945EA,00:00.0
43875,798,CE1F-4E31-89,2,715,1,28.8404,0,57.6808,5637B8F8-A5AF-4622-8520-BF8F5A0705F5,00:00.0
43875,799,CE1F-4E31-89,7,774,1,2039.994,0,14279.958,034381A8-8597-41A8-8A33-FE5DC06C6794,00:00.0
43875,800,CE1F-4E31-89,6,771,1,2039.994,0,12239.964,7C05B8FA-8C4E-433D-A931-12217CEEC534,00:00.0
43875,801,CE1F-4E31-89,2,707,1,20.1865,0,40.373,33A88796-AE11-453F-BC7B-926933E294D7,00:00.0
43875,802,CE1F-4E31-89,5,748,1,722.5949,0,3612.9745,579799E7-845E-40B8-85B3-062DA96537AD,00:00.0
43875,803,CE1F-4E31-89,12,773,2,1971.9942,0.02,23190.65179,B8A964D9-3BE7-4D6E-A329-5553E9B5B241,00:00.0
43875,804,CE1F-4E31-89,1,745,1,809.76,0,809.76,4F998B36-7612-4539-8D82-34170ECD0E28,00:00.0
43875,805,CE1F-4E31-89,13,775,2,1957.4942,0.02,24938.47611,367F8625-38F7-4480-B3C8-68AE608AC8C2,00:00.0
43875,806,CE1F-4E31-89,2,772,1,2039.994,0,4079.988,635DCD4D-E18D-450F-A443-87805C5AB237,00:00.0
43875,807,CE1F-4E31-89,8,776,1,2024.994,0,16199.952,B1D4C540-8513-42C0-B8E5-DCFA0F812096,00:00.0
43875,808,CE1F-4E31-89,2,743,1,714.7043,0,1429.4086,91F3A9DB-5B0D-4ACC-9792-BE8D7DC298F9,00:00.0
43875,809,CE1F-4E31-89,2,712,1,5.1865,0,10.373,95489643-97D0-47B4-9464-11166BE30025,00:00.0
43875,810,CE1F-4E31-89,2,777,1,2024.994,0,4049.988,08DB0EE4-401B-4D53-8FD6-D93945BA6A6F,00:00.0
43875,811,CE1F-4E31-89,3,716,1,28.8404,0,86.5212,23398D96-2C79-4794-8AAF-58F6E78D479F,00:00.0
43875,812,CE1F-4E31-89,5,708,1,20.1865,0,100.9325,1F87532B-B421-409F-8DC2-911BC68A5597,00:00.0
43875,813,CE1F-4E31-89,3,742,1,722.5949,0,2167.7847,14CB3B75-2CDA-46B8-A83D-3847D9296509,00:00.0
43875,814,CE1F-4E31-89,2,714,1,28.8404,0,57.6808,8A960B09-2BC1-4809-89AD-91B52613B45B,00:00.0
43876,815,1E6F-4150-A3,2,762,1,419.4589,0,838.9178,C2678621-D982-4EB5-AD77-B354F6E844DC,00:00.0
43876,816,1E6F-4150-A3,1,758,1,874.794,0,874.794,738F1045-5FB9-48C2-91F0-7F06FF6B19C3,00:00.0
43876,817,1E6F-4150-A3,3,763,1,419.4589,0,1258.3767,90E1D6BA-3051-4488-A6A7-E4133C6C56B4,00:00.0
43876,818,1E6F-4150-A3,2,754,1,874.794,0,1749.588,6D9670EC-DAB4-4DD7-A6E3-1F05AE31F673,00:00.0
43876,819,1E6F-4150-A3,2,725,1,183.9382,0,367.8764,80A05976-7DFE-44AD-A4B9-01421E821FD6,00:00.0
43876,820,1E6F-4150-A3,2,761,1,419.4589,0,838.9178,2D457F2B-FFEA-4640-BB0E-CBC0185810E4,00:00.0
43876,821,1E6F-4150-A3,2,770,1,419.4589,0,838.9178,1809B0F2-EC94-4495-8865-5BA8A2C46739,00:00.0
43876,822,1E6F-4150-A3,2,729,1,183.9382,0,367.8764,BDF4BE4F-7F12-415A-98F9-81C2689DD7E9,00:00.0
43877,823,4ECF-42F2-A7,4,715,1,28.8404,0,115.3616,BC3BD156-FA37-45F2-89C7-FC58A12D2032,00:00.0
43877,824,4ECF-42F2-A7,2,708,1,20.1865,0,40.373,C68BF92C-2483-4B92-A68B-52E5828E8D7F,00:00.0
43877,825,4ECF-42F2-A7,5,709,1,5.7,0,28.5,3D6C30B2-E174-41E7-856F-7764A598F6F1,00:00.0
43877,826,4ECF-42F2-A7,3,771,1,2039.994,0,6119.982,5ED01DF6-C799-40FB-A09B-5B814CD2B64E,00:00.0
43877,827,4ECF-42F2-A7,2,775,1,2024.994,0,4049.988,BF6CE36C-E51C-45AD-A36B-CB2B0D80BCEB,00:00.0
43877,828,4ECF-42F2-A7,4,774,1,2039.994,0,8159.976,EB5B5DA8-54E4-47D5-887E-06B1B4F30389,00:00.0
43877,829,4ECF-42F2-A7,1,778,1,2024.994,0,2024.994,41CE7765-8FAB-4AE6-817E-077613F8242F,00:00.0
43877,830,4ECF-42F2-A7,1,716,1,28.8404,0,28.8404,D7DF6265-9BD4-476E-86C1-516BA07ACD2C,00:00.0
43877,831,4ECF-42F2-A7,1,711,1,20.1865,0,20.1865,40112611-AF3B-4430-80B8-C3D663BD260D,00:00.0
43877,832,4ECF-42F2-A7,2,707,1,20.1865,0,40.373,35E74084-6A34-4C28-8B37-EDB93BF17D82,00:00.0
43878,833,FC28-4F00-A9,1,772,1,2039.994,0,2039.994,BABEBDD6-2F40-4CA5-ACA1-FB250C7712E6,00:00.0
43878,834,FC28-4F00-A9,1,771,1,2039.994,0,2039.994,E8656AEE-5023-47BD-B39E-48F31060C7BA,00:00.0
43879,835,EDC5-4BD5-8F,3,762,1,419.4589,0,1258.3767,37D107C9-B1E5-4673-AE6E-A01298665F97,00:00.0
43879,836,EDC5-4BD5-8F,2,763,1,419.4589,0,838.9178,76A572E7-D9F2-470D-ADA6-ED5BEDD13028,00:00.0
43879,837,EDC5-4BD5-8F,3,760,1,419.4589,0,1258.3767,4B4E4409-2565-4CB3-A4E0-A2873BCA7299,00:00.0
43879,838,EDC5-4BD5-8F,2,764,1,419.4589,0,838.9178,B9C95D49-37C9-4E43-818B-FF6141487CBE,00:00.0
43879,839,EDC5-4BD5-8F,2,715,1,28.8404,0,57.6808,A8AF0B34-E0E1-479C-8972-FF6541D0C364,00:00.0
43879,840,EDC5-4BD5-8F,4,725,1,183.9382,0,735.7528,004E27AF-072E-4B4E-ACF5-61C8350FCEEA,00:00.0
43879,841,EDC5-4BD5-8F,4,714,1,28.8404,0,115.3616,BEF9E5CD-CFE9-4F71-AD86-D41B5247F879,00:00.0
43879,842,EDC5-4BD5-8F,4,770,1,419.4589,0,1677.8356,1326B8B1-4044-4D98-9246-FF90C5246AB1,00:00.0
43879,843,EDC5-4BD5-8F,3,730,1,183.9382,0,551.8146,1E9DC3F2-7437-405A-B161-C0B1EA24A36D,00:00.0
43879,844,EDC5-4BD5-8F,2,754,1,874.794,0,1749.588,96CF3FE7-2A2F-4DD4-8BB2-EBA00B27CB55,00:00.0
43879,845,EDC5-4BD5-8F,2,726,1,183.9382,0,367.8764,2951AC85-0C57-4EEC-9CD1-8BCFE288E119,00:00.0
43879,846,EDC5-4BD5-8F,1,716,1,28.8404,0,28.8404,E251ECFD-96F1-4E8C-B89E-B59AD6C27F13,00:00.0
43879,847,EDC5-4BD5-8F,2,766,1,419.4589,0,838.9178,51539289-5E13-4B05-BDF1-5FFC2B523A72,00:00.0
43879,848,EDC5-4BD5-8F,3,765,1,419.4589,0,1258.3767,6C7219E8-6B29-4206-8291-CBAE4C05EE21,00:00.0
43879,849,EDC5-4BD5-8F,3,729,1,183.9382,0,551.8146,5F74A421-1A41-4963-BF21-DD161A18D8CE,00:00.0
43879,850,EDC5-4BD5-8F,1,768,1,419.4589,0,419.4589,E8D16315-3F32-4B24-9049-18B4E2C8D206,00:00.0
43879,851,EDC5-4BD5-8F,5,708,1,20.1865,0,100.9325,AF61061B-BE43-4CDF-8687-001A06C9D764,00:00.0
43879,852,EDC5-4BD5-8F,3,758,1,874.794,0,2624.382,6EFEE584-2508-415A-96BD-14A7DB88BCF9,00:00.0
43879,853,EDC5-4BD5-8F,1,756,1,874.794,0,874.794,302FC55A-84A5-4F4A-9E4A-762800B6C0C5,00:00.0
43879,854,EDC5-4BD5-8F,3,738,1,178.5808,0,535.7424,85F907A8-F3E9-4161-92F4-3DE3A30A8A32,00:00.0
43879,855,EDC5-4BD5-8F,2,755,1,874.794,0,1749.588,03A21AF9-CECF-4A81-872B-421EB844883B,00:00.0
43879,856,EDC5-4BD5-8F,4,707,1,20.1865,0,80.746,21662F3D-5132-4B42-BB42-10B316F40298,00:00.0
43879,857,EDC5-4BD5-8F,5,711,1,20.1865,0,100.9325,A060D02C-4450-4521-857D-0F6114225E18,00:00.0
43879,858,EDC5-4BD5-8F,5,722,1,178.5808,0,892.904,36A62A82-3AB7-4DB0-9A56-C6EF64283ACB,00:00.0
43879,859,EDC5-4BD5-8F,1,753,1,2146.962,0,2146.962,2D62EF29-582B-404E-BF49-EDDD1CE208F4,00:00.0
43879,860,EDC5-4BD5-8F,13,712,2,5.0136,0.02,63.873264,49C04411-078C-452C-9636-9B57F279BAA9,00:00.0
43880,861,3269-4442-87,3,760,1,419.4589,0,1258.3767,8B0ACECA-BD5F-43ED-BB74-1B3BD3CB1F41,00:00.0
43880,862,3269-4442-87,2,755,1,874.794,0,1749.588,ABFC97A8-559B-44D3-9D12-E77D89E1B771,00:00.0
43880,863,3269-4442-87,3,762,1,419.4589,0,1258.3767,6FCA9B3C-1489-41B0-8394-6B10BC8213F9,00:00.0
43880,864,3269-4442-87,3,770,1,419.4589,0,1258.3767,5DFA6862-098D-4330-B869-3A4A6438E05B,00:00.0
43880,865,3269-4442-87,1,766,1,419.4589,0,419.4589,3DE510DE-69F6-40F3-AB9B-E5CD2A26B68D,00:00.0
43880,866,3269-4442-87,1,738,1,178.5808,0,178.5808,709A258B-339E-4D04-B832-4A74D1C654CC,00:00.0
43880,867,3269-4442-87,1,732,1,356.898,0,356.898,F4499D70-CB82-44A4-B346-5E79BFEC16BD,00:00.0
43880,868,3269-4442-87,2,753,1,2146.962,0,4293.924,260CB5C3-29C1-408B-AEBD-EC33B90A25D1,00:00.0
43880,869,3269-4442-87,2,756,1,874.794,0,1749.588,BCB4A807-0F84-4B16-B688-8D621263A6E9,00:00.0
43880,870,3269-4442-87,2,725,1,183.9382,0,367.8764,1008EAA3-FE72-4E70-916B-2FB7752AB863,00:00.0
43880,871,3269-4442-87,2,758,1,874.794,0,1749.588,1F2151B9-42A7-4CC9-B062-05C98076D100,00:00.0
43880,872,3269-4442-87,1,764,1,419.4589,0,419.4589,1A976BE6-F32D-40C9-9BC5-B79C0EEC33C6,00:00.0
43880,873,3269-4442-87,1,768,1,419.4589,0,419.4589,D248B19C-C2A7-41A3-862F-92EE23AC80FC,00:00.0
43881,874,89D3-483D-8F,2,776,1,2024.994,0,4049.988,6D2460DE-D4A8-40A3-94E6-A60C1B8806DA,00:00.0
43881,875,89D3-483D-8F,2,778,1,2024.994,0,4049.988,132331A0-3279-4AF4-B786-38E5535386C1,00:00.0
43881,876,89D3-483D-8F,5,772,1,2039.994,0,10199.97,903BC1EA-FC6E-4A23-B4A8-5D4611F5E432,00:00.0
43881,877,89D3-483D-8F,3,774,1,2039.994,0,6119.982,8564B6AD-01B1-4067-9809-DBAB3B6E7907,00:00.0
43881,878,89D3-483D-8F,3,777,1,2024.994,0,6074.982,73F48181-1468-48D7-B7B0-37376A3A2BBB,00:00.0
43881,879,89D3-483D-8F,2,714,1,28.8404,0,57.6808,D9C7D2BB-6474-4DF0-83D9-47756CF92A14,00:00.0
43881,880,89D3-483D-8F,4,773,1,2039.994,0,8159.976,45CCD34E-0A7C-4214-88C8-5A98A4399650,00:00.0
43881,881,89D3-483D-8F,21,709,3,5.225,0.05,104.23875,71B62546-E7D8-4E56-B7B1-D42E0E2622F0,00:00.0
43882,882,8137-47B8-9B,1,778,1,2024.994,0,2024.994,FAE505EA-2851-4C4D-9535-701983132B02,00:00.0
43883,883,E43E-40BF-9B,2,726,1,183.9382,0,367.8764,D7B2EEFB-BBF5-4095-8202-10F427545728,00:00.0
43883,884,E43E-40BF-9B,1,732,1,356.898,0,356.898,E848B3DC-B668-4767-ABA4-9F32D2EBD5A6,00:00.0
43883,885,E43E-40BF-9B,2,763,1,419.4589,0,838.9178,91ED9C14-CF90-4D8B-A041-FFD367EE6E6E,00:00.0
43883,886,E43E-40BF-9B,1,768,1,419.4589,0,419.4589,27BE07BE-A1EF-498F-959C-595FD15F6A43,00:00.0
43883,887,E43E-40BF-9B,2,770,1,419.4589,0,838.9178,A0932ACD-7A3D-4A7E-83D6-C866AE29B996,00:00.0
43883,888,E43E-40BF-9B,2,712,1,5.1865,0,10.373,2BB36E79-C877-4F36-834C-FA5AC1C22108,00:00.0
43883,889,E43E-40BF-9B,2,760,1,419.4589,0,838.9178,10D9FAA3-F072-4D07-8435-4C632BB12C25,00:00.0
43883,890,E43E-40BF-9B,1,722,1,178.5808,0,178.5808,C3B8F0C2-A762-45E7-91C5-7660CDDA2F68,00:00.0
43883,891,E43E-40BF-9B,1,725,1,183.9382,0,183.9382,3EF1E55A-23A3-4688-8FF2-0B200267EFAF,00:00.0
43883,892,E43E-40BF-9B,3,738,1,178.5808,0,535.7424,F288D0DE-D596-49FB-9779-823264D34EB2,00:00.0
43883,893,E43E-40BF-9B,1,749,1,2146.962,0,2146.962,48874989-3516-4FF8-9658-B8248F527CD4,00:00.0
43883,894,E43E-40BF-9B,3,762,1,419.4589,0,1258.3767,C33A2360-58D6-431C-96D7-4E02FCDBD14B,00:00.0
43883,895,E43E-40BF-9B,3,758,1,874.794,0,2624.382,85041FEA-B2EF-44C5-9927-E73C49769E3E,00:00.0
43883,896,E43E-40BF-9B,2,754,1,874.794,0,1749.588,32D9B4CA-CA58-45FB-9DCD-289D4CCA2B4C,00:00.0
43883,897,E43E-40BF-9B,2,761,1,419.4589,0,838.9178,D1FF2C2E-E016-4F99-96DB-3041EAF4BC11,00:00.0
43883,898,E43E-40BF-9B,2,753,1,2146.962,0,4293.924,F98231B4-114F-4D37-996C-4C69C7E6B7D4,00:00.0
43883,899,E43E-40BF-9B,2,765,1,419.4589,0,838.9178,91A25362-4836-4C88-BE2A-1625F020534F,00:00.0
43884,900,728A-44AB-A8,3,747,1,714.7043,0,2144.1129,AD584CE1-1F7D-4C66-B057-B5AA413D7D6D,00:00.0
43884,901,728A-44AB-A8,4,708,1,20.1865,0,80.746,5C4472E5-49EC-49E9-946F-A84F9BB921F5,00:00.0
43884,902,728A-44AB-A8,3,745,1,809.76,0,2429.28,8D7E853F-784C-4D4B-B983-5265CAEBB9EB,00:00.0
43884,903,728A-44AB-A8,10,715,1,28.8404,0,288.404,131B6DB0-3553-451E-BD82-BB1F4394BE4A,00:00.0
43884,904,728A-44AB-A8,10,777,1,2024.994,0,20249.94,D6D6F69E-7122-47FE-BD25-E3E53DA75032,00:00.0
43884,905,728A-44AB-A8,5,776,1,2024.994,0,10124.97,3BE7EB62-A5AC-4384-9C6A-D70E6674337F,00:00.0
43884,906,728A-44AB-A8,5,773,1,2039.994,0,10199.97,1CA3EFBE-B555-46DA-A7D2-7A69B8C72417,00:00.0
43884,907,728A-44AB-A8,3,741,1,818.7,0,2456.1,B305A21F-192A-4154-BF01-49B4783497E5,00:00.0
43884,908,728A-44AB-A8,5,711,1,20.1865,0,100.9325,314ABC36-AC9F-488D-B18C-B89BA6462BE1,00:00.0
43884,909,728A-44AB-A8,4,778,1,2024.994,0,8099.976,4E6DEC25-BF0B-4AAB-B944-4ED95A5F0130,00:00.0
43884,910,728A-44AB-A8,6,716,1,28.8404,0,173.0424,E57E5B67-FF6C-47B6-BEF5-ADE5B8455A05,00:00.0
43884,911,728A-44AB-A8,1,748,1,722.5949,0,722.5949,89291035-CF7E-45CA-B116-946CA3D95F8B,00:00.0
43884,912,728A-44AB-A8,8,771,1,2039.994,0,16319.952,57BB9BAD-DCAA-4C34-BD9C-21E87B9CF3B2,00:00.0
43884,913,728A-44AB-A8,8,712,1,5.1865,0,41.492,93519861-2D70-4A5A-8763-EAD42F7FE2E5,00:00.0
43884,914,728A-44AB-A8,2,775,1,2024.994,0,4049.988,7A5B8DA7-6E50-4C3E-8802-C591DE4484D9,00:00.0
43884,915,728A-44AB-A8,3,743,1,714.7043,0,2144.1129,6FDA678A-C9C2-49FD-AD89-7F1AD66DCBB6,00:00.0
43884,916,728A-44AB-A8,14,772,2,1971.9942,0.02,27055.76042,24FE52FF-E828-4A45-ACC5-8CC77BFB9664,00:00.0
43884,917,728A-44AB-A8,4,707,1,20.1865,0,80.746,A5B16E60-3371-426A-B624-5DB19723786F,00:00.0
43884,918,728A-44AB-A8,4,774,1,2039.994,0,8159.976,3BE31A38-A3ED-4B01-8024-846F4CEC9E62,00:00.0
43884,919,728A-44AB-A8,4,709,1,5.7,0,22.8,AA5028C1-CB78-4BDC-9172-617A30C58DB2,00:00.0
43884,920,728A-44AB-A8,1,742,1,722.5949,0,722.5949,4050BF26-9F22-4641-91F6-82A61EE7B881,00:00.0
43884,921,728A-44AB-A8,1,714,1,28.8404,0,28.8404,F16243EE-EDBD-429D-A099-03533A166048,00:00.0
43885,922,190F-4A02-89,4,710,1,5.7,0,22.8,36FE9F79-0068-4F69-8400-718DFF268217,00:00.0
43885,923,190F-4A02-89,8,709,1,5.7,0,45.6,E720D898-FB33-486F-B05C-D68E844A76AB,00:00.0
43886,924,CE58-49B5-82,2,754,1,874.794,0,1749.588,7F7361C0-722B-4EF3-8568-9F9FAFC411D4,00:00.0
43886,925,CE58-49B5-82,1,763,1,419.4589,0,419.4589,5EA2FAC1-C5D1-40C7-8B71-970A2103006B,00:00.0
43886,926,CE58-49B5-82,2,726,1,183.9382,0,367.8764,37B0D5B2-CCD7-4AD7-AD38-430D173CEC7C,00:00.0
43886,927,CE58-49B5-82,1,768,1,419.4589,0,419.4589,333FCF52-AABF-48A7-81F9-3A8BE4247F95,00:00.0
43886,928,CE58-49B5-82,2,756,1,874.794,0,1749.588,014FB247-77A6-4699-BE8E-471001262A9D,00:00.0
43886,929,CE58-49B5-82,3,711,1,20.1865,0,60.5595,3C9CA4AA-0DD3-45AC-B915-1437E57B29BA,00:00.0
43886,930,CE58-49B5-82,6,712,1,5.1865,0,31.119,4F5F9CCF-AD17-48E7-9CC4-6B9D1DBA8A9D,00:00.0
43886,931,CE58-49B5-82,1,708,1,20.1865,0,20.1865,E9140CAB-977D-4290-9E6D-F0CDE9B8C84D,00:00.0
43886,932,CE58-49B5-82,2,758,1,874.794,0,1749.588,1611AC48-23F3-45AC-BF20-6361EE2AC8F7,00:00.0
43886,933,CE58-49B5-82,2,770,1,419.4589,0,838.9178,7392704E-65FE-493B-86FA-29F39A0E88A0,00:00.0
43886,934,CE58-49B5-82,5,760,1,419.4589,0,2097.2945,E9B05B9F-B914-4226-B921-E7E8DFC2A8F3,00:00.0
43886,935,CE58-49B5-82,1,733,1,356.898,0,356.898,5DD7666B-2DDE-4CEA-8862-79F3F7A54C34,00:00.0
43886,936,CE58-49B5-82,1,716,1,28.8404,0,28.8404,FAEB4F6A-BDC3-48C2-9EA8-AD564C343D74,00:00.0
43886,937,CE58-49B5-82,1,730,1,183.9382,0,183.9382,6537CA48-777B-4B11-B863-06FA9443F967,00:00.0
43886,938,CE58-49B5-82,1,755,1,874.794,0,874.794,E68007A2-BB8B-4575-AADC-72E0F0A382C8,00:00.0
43886,939,CE58-49B5-82,1,722,1,178.5808,0,178.5808,4A95CE07-BD63-4C5B-92C1-D1BAC4A5BE75,00:00.0
43886,940,CE58-49B5-82,5,714,1,28.8404,0,144.202,81EC3A52-9772-49C5-91FD-3A42E85C0BE7,00:00.0
43886,941,CE58-49B5-82,1,766,1,419.4589,0,419.4589,680FAEAE-7C2D-4780-B82F-ED347EE23A30,00:00.0
43886,942,CE58-49B5-82,3,762,1,419.4589,0,1258.3767,94AAA150-D2F5-4747-B06F-1A38A6A02944,00:00.0
43886,943,CE58-49B5-82,2,753,1,2146.962,0,4293.924,24FB9DB7-801A-463F-AF8F-0AC0820389EE,00:00.0
43886,944,CE58-49B5-82,4,715,1,28.8404,0,115.3616,F72FCA82-7C84-4EEC-B017-B9DBF033079F,00:00.0
43887,945,790D-448C-AA,1,765,1,419.4589,0,419.4589,3ECF5123-D0EE-4896-BE2F-8FC7FE20398B,00:00.0
43888,946,7AED-4154-93,1,764,1,419.4589,0,419.4589,9773770B-3427-4448-B249-E87414BC7B7B,00:00.0
43888,947,7AED-4154-93,1,755,1,874.794,0,874.794,AB0CE62C-AB96-48AF-9E43-E11F4A734728,00:00.0
43888,948,7AED-4154-93,2,738,1,178.5808,0,357.1616,EFFCAD19-1DD8-4425-BBFF-45C1665D8B9A,00:00.0
43888,949,7AED-4154-93,1,725,1,183.9382,0,183.9382,F4C379EA-95D6-4A2E-86E3-2ADB57C7ADBF,00:00.0
43888,950,7AED-4154-93,1,768,1,419.4589,0,419.4589,6C63F914-9F1B-44F4-8741-7E3645B7D7CC,00:00.0
43888,951,7AED-4154-93,2,760,1,419.4589,0,838.9178,6828F9BA-AF1B-45E3-900B-BEEFA7A2E958,00:00.0
43888,952,7AED-4154-93,1,753,1,2146.962,0,2146.962,CEAFD4AB-9DF2-4F9C-9C68-A203D587116B,00:00.0
43888,953,7AED-4154-93,2,756,1,874.794,0,1749.588,BCA7A200-D64B-489C-939D-BE5513ECBC73,00:00.0
43888,954,7AED-4154-93,5,754,1,874.794,0,4373.97,61C158CF-964F-4906-B959-C9D4CFBE67F0,00:00.0
43888,955,7AED-4154-93,2,770,1,419.4589,0,838.9178,9F44B88B-6F81-4577-91EE-0D11B1E86C96,00:00.0
43888,956,7AED-4154-93,2,730,1,183.9382,0,367.8764,ADC8A51F-84DD-4EFA-8C61-73EAF87705B3,00:00.0
43888,957,7AED-4154-93,2,763,1,419.4589,0,838.9178,D5F67E56-D70C-4BDB-843F-FC6037DDEFAE,00:00.0
43888,958,7AED-4154-93,2,765,1,419.4589,0,838.9178,E342224A-C8EA-49E6-8736-4D1FA176462B,00:00.0
43888,959,7AED-4154-93,1,726,1,183.9382,0,183.9382,68CBC470-E21F-4AAE-AE00-0247046D0168,00:00.0
43889,960,F108-4D76-8A,1,778,1,2024.994,0,2024.994,9468EC8E-072A-4BC6-B36D-374513D0EF90,00:00.0
43889,961,F108-4D76-8A,2,716,1,28.8404,0,57.6808,1AA73E6E-12EA-4BEC-962C-68F51B07A9E1,00:00.0
43890,962,6787-4174-98,5,771,1,2039.994,0,10199.97,D799A944-B99A-48B2-9164-848A6D4B0813,00:00.0
43890,963,6787-4174-98,2,777,1,2024.994,0,4049.988,A9741688-D1B3-4C69-B5BB-FD0F62D37870,00:00.0
43890,964,6787-4174-98,7,773,1,2039.994,0,14279.958,440483C7-B9B1-4A74-94FE-898BBE095FA9,00:00.0
43890,965,6787-4174-98,2,774,1,2039.994,0,4079.988,6D6D1978-D998-407E-BDC2-61D67C23B92E,00:00.0
43890,966,6787-4174-98,3,742,1,722.5949,0,2167.7847,CCE67D1C-06D3-44ED-8216-DC51642AE76B,00:00.0
43890,967,6787-4174-98,5,772,1,2039.994,0,10199.97,1E28999E-F178-4C78-9A3E-686ED1ABC598,00:00.0
43890,968,6787-4174-98,2,776,1,2024.994,0,4049.988,ABD3089E-25F7-4D18-AC69-E43F83A78CB9,00:00.0
43890,969,6787-4174-98,1,748,1,722.5949,0,722.5949,C38B41A7-1058-40D1-AF47-54A7D7CD138C,00:00.0
43890,970,6787-4174-98,1,747,1,714.7043,0,714.7043,242074B6-E0F1-4E73-95AD-B036BB515648,00:00.0
43890,971,6787-4174-98,8,775,1,2024.994,0,16199.952,9F7DD004-7A3D-4AA1-AF1E-34CA763DC3E9,00:00.0
43890,972,6787-4174-98,4,709,1,5.7,0,22.8,072C14A6-0935-4B90-AD90-085159CE7778,00:00.0
43890,973,6787-4174-98,3,778,1,2024.994,0,6074.982,16096B8D-9B36-4F70-84E2-4DFE9BAC1A9E,00:00.0
43890,974,6787-4174-98,3,745,1,809.76,0,2429.28,CC7245E1-5355-4D92-AF3E-9EA84742F378,00:00.0
43891,975,1094-43CB-B1,2,775,1,2024.994,0,4049.988,44856DA1-F3BD-484F-B199-656C16B0DEE2,00:00.0
43891,976,1094-43CB-B1,2,710,1,5.7,0,11.4,241B0274-B8E5-490C-A46F-9F2880ED45B3,00:00.0
